sim_time,callsign,x_nm,y_nm,altitude,heading,airspeed,target_altitude,target_heading,target_airspeed,loc,gs,on_ground,star,target_wpt,terminal,cmd_raw,cmd_abort,cmd_heading,cmd_altitude_ft,cmd_speed,cmd_waypoint,cmd_holding_wpt,cmd_holding_turn,cmd_landing_runway,cmd_expedite_alt,cmd_expedite_speed
578.0,UA584,-0.88066,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
578.0,LH634,14.627571,-0.628514,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
579.0,UA584,-0.837106,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
579.0,LH634,14.584855,-0.603852,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
580.0,UA584,-0.793552,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
580.0,LH634,14.542138,-0.57919,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
581.0,UA584,-0.749999,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
581.0,LH634,14.499422,-0.554527,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
582.0,UA584,-0.706445,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
582.0,LH634,14.456706,-0.529865,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
583.0,UA584,-0.662891,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
583.0,LH634,14.41399,-0.505203,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
584.0,UA584,-0.619337,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
584.0,LH634,14.371274,-0.480541,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
585.0,UA584,-0.575783,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
585.0,LH634,14.328558,-0.455879,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
586.0,UA584,-0.532229,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
586.0,LH634,14.285841,-0.431216,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
